2025-05-26 11:40:23 - VERBOSE | Executing plugin: dcm2niix2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005
2025-05-26 11:40:23 - VERBOSE | Executing plugin: events2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005
2025-05-26 11:40:23 - INFO | Opening the bidseditor
2025-05-26 11:41:47 - INFO | -------------- FINISHED! -------------------
2025-05-26 11:41:47 - INFO | 
2025-05-26 11:41:47 - SUCCESS | No BIDScoin errors or warnings were reported
2025-05-26 11:41:47 - INFO | 
2025-05-26 11:41:47 - INFO | For the complete log see: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS\code\bidscoin\bidsmapper.log
NB: That folder may contain privacy sensitive information, e.g. pathnames in logfiles and provenance data samples
2025-05-26 11:42:25 - INFO | 
2025-05-26 11:42:25 - INFO | -------------- START BIDSmapper ------------
2025-05-26 11:42:25 - INFO | >>> bidsmapper sourcefolder=C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0002 bidsfolder=C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS bidsmap=bidsmap.yaml template=C:\Users\USUARIO\.bidscoin\4.6.1\templates\bidsmap_dccn.yaml plugins=[] subprefix=None sesprefix=None store=False force=False
2025-05-26 11:42:25 - INFO | Reading: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS\code\bidscoin\bidsmap.yaml
2025-05-26 11:42:26 - INFO | Checking the bidsmap run-items:
2025-05-26 11:42:26 - SUCCESS | All run-items in the bidsmap are valid
2025-05-26 11:42:26 - INFO | Reading: C:\Users\USUARIO\.bidscoin\4.6.1\templates\bidsmap_dccn.yaml
2025-05-26 11:42:26 - INFO | Checking the bidsmap run-items:
2025-05-26 11:42:28 - VERBOSE | Could not validate every run-item in the bidsmap
2025-05-26 11:42:28 - VERBOSE | Checking the template bidsmap datatypes:
2025-05-26 11:42:28 - SUCCESS | All datatypes and options in the template bidsmap are valid
2025-05-26 11:42:28 - WARNING | No subjects found in: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0002\sub-*
2025-05-26 11:42:28 - INFO | Opening the bidseditor
2025-05-26 11:43:10 - INFO | -------------- FINISHED! -------------------
2025-05-26 11:43:10 - INFO | 
2025-05-26 11:43:10 - INFO | The following BIDScoin errors and warnings were reported:

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
2025-05-26 11:42:28 - WARNING | No subjects found in: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0002\sub-*
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

2025-05-26 11:43:10 - INFO | For the complete log see: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS\code\bidscoin\bidsmapper.log
NB: That folder may contain privacy sensitive information, e.g. pathnames in logfiles and provenance data samples
2025-05-26 11:43:24 - INFO | 
2025-05-26 11:43:24 - INFO | -------------- START BIDSmapper ------------
2025-05-26 11:43:24 - INFO | >>> bidsmapper sourcefolder=C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw bidsfolder=C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS bidsmap=bidsmap.yaml template=C:\Users\USUARIO\.bidscoin\4.6.1\templates\bidsmap_dccn.yaml plugins=[] subprefix=None sesprefix=None store=False force=False
2025-05-26 11:43:24 - INFO | Reading: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS\code\bidscoin\bidsmap.yaml
